scenario_id,n_clusters,n_nodes,node_id,x,y
627,6,67,60,396.477,175.625
627,6,67,61,218.416,136.698
627,6,67,62,136.969,108.954
627,6,67,63,20.3856,340.797
627,6,67,64,239.792,379.434
627,6,67,65,28.7905,19.452
627,6,67,66,383.417,83.3755
628,6,62,0,38.956,244.676
628,6,62,1,507.335,162.631
628,6,62,2,33.4358,538.396
628,6,62,3,13.3066,405.744
628,6,62,4,517.335,425.058
628,6,62,5,146.88,79.0656
628,6,62,6,177.57,106.757
628,6,62,7,328.522,416.509
628,6,62,8,313.401,230.711
628,6,62,9,369.085,171.885
628,6,62,10,120.488,90.0284
628,6,62,11,272.431,308.505
628,6,62,12,386.693,515.058
628,6,62,13,324.233,263.284
628,6,62,14,71.2402,370.648
628,6,62,15,283.003,138.83
628,6,62,16,478.144,546.784
628,6,62,17,360.961,564.574
628,6,62,18,254.991,131.323
628,6,62,19,264.294,42.0436
628,6,62,20,81.3501,438.339
628,6,62,21,442.298,266.535
628,6,62,22,275.674,122.329
628,6,62,23,301.361,15.0869
628,6,62,24,49.87,398.767
628,6,62,25,336.486,473.312
628,6,62,26,1.32392,356.294
628,6,62,27,63.9199,349.67
628,6,62,28,408.331,288.137
628,6,62,29,136.318,527.372
628,6,62,30,523.308,192.025
628,6,62,31,221.261,506.984
628,6,62,32,204.35,202.073
628,6,62,33,344.769,380.899
628,6,62,34,459.869,254.487
628,6,62,35,435.276,227.306
628,6,62,36,115.45,388.813
628,6,62,37,166.999,99.1789
628,6,62,38,353.876,23.6553
628,6,62,39,109.351,282.235
628,6,62,40,18.14,429.191
628,6,62,41,92.8104,344.465
628,6,62,42,99.9228,183.325
628,6,62,43,137.116,34.4124
628,6,62,44,293.243,550.311
628,6,62,45,376.123,150.539
628,6,62,46,190.713,2.96181
628,6,62,47,182.991,485.173
628,6,62,48,397.535,497.056
628,6,62,49,246.632,58.0935
628,6,62,50,426.344,331.356
628,6,62,51,494.387,448.236
628,6,62,52,161.495,217.313
628,6,62,53,448.436,293.228
628,6,62,54,207.733,179.177
628,6,62,55,463.15,113.511
628,6,62,56,238.653,456.557
628,6,62,57,53.3077,311.044
628,6,62,58,480.463,320.278
628,6,62,59,412.576,51.3074
628,6,62,60,226.148,66.2662
628,6,62,61,497.074,476.44
629,6,68,0,120.248,390.117
629,6,68,1,173.028,19.6692
629,6,68,2,194.058,446.166
629,6,68,3,4.80357,482.674
629,6,68,4,151.113,84.3971
629,6,68,5,20.7816,65.5014
629,6,68,6,547.001,158.257
629,6,68,7,537.655,311.877
629,6,68,8,341.123,25.7806
629,6,68,9,381.029,414.538
629,6,68,10,163.499,59.1648
629,6,68,11,208.211,150.885
629,6,68,12,521.739,144.224
629,6,68,13,317.184,173.214
629,6,68,14,368.012,110.264
629,6,68,15,123.833,337.796
629,6,68,16,415.382,207.115
629,6,68,17,404.225,285.831
629,6,68,18,426.131,290.517
629,6,68,19,531.859,207.775
629,6,68,20,392.081,125.196
629,6,68,21,104.458,439.791
629,6,68,22,434.419,103.695
629,6,68,23,240.332,30.8164
629,6,68,24,13.9921,70.9086
629,6,68,25,63.72,347.553
629,6,68,26,269.479,432.926
629,6,68,27,222.648,2.01472
629,6,68,28,112.516,310.394
629,6,68,29,199.797,169.646
629,6,68,30,435.074,380.622
629,6,68,31,218.563,184.24
629,6,68,32,468.932,367.412
629,6,68,33,88.2764,497.6
629,6,68,34,272.425,79.0007
629,6,68,35,32.5807,478.401
629,6,68,36,42.723,278.908
629,6,68,37,509.565,136.586
629,6,68,38,452.229,268.439
629,6,68,39,186.713,377.731
629,6,68,40,327.802,186.592
629,6,68,41,139.456,38.3641
629,6,68,42,449.195,421.329
629,6,68,43,56.6681,327.794
629,6,68,44,372.409,302.316
629,6,68,45,500.334,325.745
629,6,68,46,142.456,356.754
629,6,68,47,300.482,262.934
629,6,68,48,166.207,227.089
629,6,68,49,305.167,467.629
629,6,68,50,251.809,393.821
629,6,68,51,350.747,13.6632
629,6,68,52,80.0402,194.578
629,6,68,53,94.3226,459.578
629,6,68,54,280.413,89.5096
629,6,68,55,354.818,348.993
629,6,68,56,233.277,256.716
629,6,68,57,331.025,46.6422
629,6,68,58,558.033,237.82
629,6,68,59,399.474,456.474
629,6,68,60,483.246,115.509
629,6,68,61,459.69,495.216
629,6,68,62,35.9627,230.492
629,6,68,63,66.3932,425.429
629,6,68,64,502.151,130.969
629,6,68,65,260.583,221.108
629,6,68,66,490.551,251.592
629,6,68,67,294.045,404.905
630,6,69,0,391.917,420.585
630,6,69,1,371.056,141.937
630,6,69,2,312.472,454.651
630,6,69,3,213.238,338.496
630,6,69,4,156.221,376.634
630,6,69,5,524.342,443.394
630,6,69,6,104.209,7.54018
630,6,69,7,48.4584,433.838
630,6,69,8,230.115,168.264
630,6,69,9,534.488,339.31
630,6,69,10,342.934,182.426
630,6,69,11,210.185,79.8122
630,6,69,12,59.0646,477.74
630,6,69,13,36.9056,370.903
630,6,69,14,239.675,194.342
630,6,69,15,159.346,414.559
630,6,69,16,496.519,103.672
630,6,69,17,123.247,436.068
630,6,69,18,177.253,458.972
630,6,69,19,139.163,298.455
630,6,69,20,422.497,54.4953
630,6,69,21,380.797,40.5995
630,6,69,22,359.689,244.711
630,6,69,23,413.283,261.952
630,6,69,24,304.72,487.056
630,6,69,25,460.273,73.507
630,6,69,26,447.087,399.215
630,6,69,27,366.469,207.234
630,6,69,28,42.3632,396.501
630,6,69,29,95.9552,287.569
630,6,69,30,264.629,273.879
630,6,69,31,338.619,45.3549
630,6,69,32,350.095,81.2379
630,6,69,33,78.0366,199.044
630,6,69,34,406.581,119.082
630,6,69,35,432.136,220.223
630,6,69,36,329.413,155.253
630,6,69,37,113.255,319.329
630,6,69,38,511.634,284.294
630,6,69,39,183.718,302.397
630,6,69,40,201.613,225.95
630,6,69,41,286.747,65.2961
630,6,69,42,282.409,360.234
630,6,69,43,247.699,2.54125
630,6,69,44,147.955,466.174
630,6,69,45,194.977,388.251
630,6,69,46,166.132,252.247
630,6,69,47,295.862,147.397
630,6,69,48,471.026,186.006
630,6,69,49,87.925,266.766
630,6,69,50,434.799,496.132
630,6,69,51,484.163,117.667
630,6,69,52,64.504,505.103
630,6,69,53,518.7,406.626
630,6,69,54,82.8127,33.8131
630,6,69,55,15.536,99.13
630,6,69,56,225.712,480.034
630,6,69,57,321.663,129.826
630,6,69,58,2.14466,323.938
630,6,69,59,21.1699,172.004
630,6,69,60,275.902,314.108
630,6,69,61,398.27,351.752
630,6,69,62,480.077,232.758
630,6,69,63,455.064,24.7559
630,6,69,64,256.818,89.0686
630,6,69,65,501.65,237.825
630,6,69,66,31.0547,21.4532
630,6,69,67,133.808,366.278
630,6,69,68,543.797,134.345
631,6,70,0,270.599,410.769
631,6,70,1,231.591,502.188
631,6,70,2,165.457,322.843
631,6,70,3,503.322,142.195
631,6,70,4,123.115,192.34
631,6,70,5,84.9798,272.463
631,6,70,6,388.703,540.867
631,6,70,7,429.73,2.82574
631,6,70,8,169.526,105.293
631,6,70,9,421.203,259.319
631,6,70,10,80.1467,335.648
631,6,70,11,463.283,340.524
631,6,70,12,475.147,293.111
631,6,70,13,309.745,481.895
631,6,70,14,205.755,524.108
631,6,70,15,212.483,289.083
631,6,70,16,139.451,21.1686
631,6,70,17,248.746,471.382
631,6,70,18,317.159,110.504
631,6,70,19,291.44,177.734
631,6,70,20,385.84,311.307
631,6,70,21,407.838,518.274
631,6,70,22,51.1797,70.9048
631,6,70,23,413.758,247.13
631,6,70,24,511.2,118.496
631,6,70,25,444.38,232.32
631,6,70,26,258.064,492.254
631,6,70,27,489.957,282.12
631,6,70,28,355.42,405.457
631,6,70,29,401.81,141.543
631,6,70,30,371.28,242.698
631,6,70,31,63.9144,325.56
631,6,70,32,338.552,266.731
631,6,70,33,478.398,394.527
631,6,70,34,377.883,92.1315
631,6,70,35,1.88847,200.357
631,6,70,36,193.455,300.397
631,6,70,37,364.895,528.632
631,6,70,38,221.419,130.345
631,6,70,39,281.738,432.605
631,6,70,40,10.2956,375.647
631,6,70,41,298.802,32.4002
631,6,70,42,187.117,218.76
631,6,70,43,234.626,480.926
631,6,70,44,105.409,226.691
631,6,70,45,326.708,392.249
631,6,70,46,274.074,546.707
631,6,70,47,305.754,357.564
631,6,70,48,98.8933,420.378
631,6,70,49,72.3596,61.7023
631,6,70,50,53.2859,13.1343
631,6,70,51,126.215,369.052
631,6,70,52,115.563,83.1041
631,6,70,53,252.639,462.55
631,6,70,54,494.456,44.3521
631,6,70,55,35.1553,29.4176
631,6,70,56,437.329,210.078
631,6,70,57,91.1033,349.104
631,6,70,58,148.154,437.514
631,6,70,59,333.336,167.957
631,6,70,60,179.573,49.5964
631,6,70,61,160.244,101.116
631,6,70,62,39.2857,76.7369
631,6,70,63,26.6107,510.639
631,6,70,64,199.819,451.11
631,6,70,65,350.648,152.346
631,6,70,66,455.183,159.516
631,6,70,67,135.852,382.72
631,6,70,68,449.254,182.551
631,6,70,69,20.8518,441.86
632,6,67,0,419.407,363.531
632,6,67,1,189.143,343.149
632,6,67,2,346.073,454.031
632,6,67,3,392.671,187.434
632,6,67,4,229.219,393.491
632,6,67,5,517.019,472.948
632,6,67,6,52.3113,115.049
632,6,67,7,224.852,317.933
632,6,67,8,239.938,483.297
632,6,67,9,95.0276,50.2525
632,6,67,10,299.528,120.906
632,6,67,11,22.3758,70.6657
632,6,67,12,4.24602,37.3845
632,6,67,13,13.7404,368.552
632,6,67,14,401.156,389.722
632,6,67,15,263.385,302.124
632,6,67,16,66.1137,497.734
632,6,67,17,183.76,376.948
632,6,67,18,318.15,150.233
632,6,67,19,307.545,438.258
632,6,67,20,277.881,508.656
632,6,67,21,218.159,333.235
632,6,67,22,255.966,427.066
632,6,67,23,202.568,297.645
632,6,67,24,339.971,416.22
632,6,67,25,135.322,139.642
632,6,67,26,542.011,402.273
632,6,67,27,81.9675,279.502
632,6,67,28,530.132,170.533
632,6,67,29,125.97,8.09046
632,6,67,30,453.863,130.179
632,6,67,31,428.768,486.999
632,6,67,32,408.878,268.692
632,6,67,33,176.116,146.356
632,6,67,34,332.368,214.305
632,6,67,35,509.823,176.322
632,6,67,36,31.3349,462.99
632,6,67,37,284.641,203.254
632,6,67,38,249.39,312.362
632,6,67,39,107.16,510.248
632,6,67,40,354.193,262.712
632,6,67,41,378.864,24.5751
632,6,67,42,38.4394,356.734
632,6,67,43,150.179,232.351
632,6,67,44,155.532,519.754
632,6,67,45,496.371,443.252
632,6,67,46,442.403,350.37
632,6,67,47,142.778,103.528
632,6,67,48,104.988,195.794
632,6,67,49,455.578,21.0628
632,6,67,50,367.649,413.915
632,6,67,51,275.748,94.9116
632,6,67,52,206.351,64.8662
632,6,67,53,385.086,223.97
632,6,67,54,482.597,328.529
632,6,67,55,521.005,251.834
632,6,67,56,46.7182,57.5499
632,6,67,57,477.799,247.826
632,6,67,58,63.1822,91.3635
632,6,67,59,466.186,206.668
632,6,67,60,488.269,288.263
632,6,67,61,360.389,158.835
632,6,67,62,118.823,240.696
632,6,67,63,315.599,462.612
632,6,67,64,73.2354,82.5727
632,6,67,65,434.78,43.1694
632,6,67,66,169.798,3.77359
633,6,62,0,275.151,150.812
633,6,62,1,268.236,168.344
633,6,62,2,179.487,441.029
633,6,62,3,411.86,206.688
633,6,62,4,158.316,374.685
633,6,62,5,598.46,234.582
633,6,62,6,92.1742,17.4914
633,6,62,7,247.662,559.406
633,6,62,8,129.711,314.362
633,6,62,9,428.727,322.202
633,6,62,10,519.458,192.209
633,6,62,11,199.417,515.194
633,6,62,12,14.7599,20.2982
633,6,62,13,462.639,119.416
633,6,62,14,220.981,128.327
633,6,62,15,203.409,92.7872
633,6,62,16,135.37,408.425
633,6,62,17,59.323,253.114
633,6,62,18,76.0609,69.3709
633,6,62,19,118.93,213.2
633,6,62,20,541.431,541.599
633,6,62,21,574.205,265.742
633,6,62,22,531.622,44.2992
633,6,62,23,587.074,31.3263
633,6,62,24,110.86,138.316
633,6,62,25,252.537,390.943
633,6,62,26,227.298,107.499
633,6,62,27,322.595,152.5
633,6,62,28,464.395,80.426
633,6,62,29,364.039,96.1747
633,6,62,30,49.0976,413.07
633,6,62,31,383.049,465.574
633,6,62,32,395.175,346.125
633,6,62,33,342.02,292.665
633,6,62,34,448.887,572.493
633,6,62,35,503.442,388.855
633,6,62,36,556.982,5.11098
633,6,62,37,170.141,273.767
633,6,62,38,296.623,512.584
633,6,62,39,97.6466,545.92
633,6,62,40,2.16767,420.579
633,6,62,41,282.117,500.675
633,6,62,42,475.643,358.352
633,6,62,43,37.4241,326.069
633,6,62,44,357.554,581.74
633,6,62,45,492.04,226.684
633,6,62,46,39.0482,452.274
633,6,62,47,396.98,430.5
633,6,62,48,335.085,494.005
633,6,62,49,305.768,238.68
633,6,62,50,418.215,63.6496
633,6,62,51,191.693,525.591
633,6,62,52,21.9325,568.417
633,6,62,53,444.248,178.44
633,6,62,54,528.088,475.014
633,6,62,55,84.1615,480.846
633,6,62,56,147.663,188.36
633,6,62,57,499.508,296.027
633,6,62,58,239.185,279.84
633,6,62,59,367.4,364.146
633,6,62,60,565.622,339.224
633,6,62,61,315.098,55.65
634,6,69,0,331.698,270.125
634,6,69,1,202.111,92.433
634,6,69,2,10.9759,262.135
634,6,69,3,249.276,309.995
634,6,69,4,344.193,242.532
634,6,69,5,213.342,143.117
634,6,69,6,49.4665,46.8403
634,6,69,7,275.805,39.7341
634,6,69,8,388.777,170.185
634,6,69,9,526.224,184.369
634,6,69,10,379.247,420.413
634,6,69,11,497.046,156.712
634,6,69,12,235.216,322.116
634,6,69,13,358.894,500.017
634,6,69,14,79.4494,313.093
634,6,69,15,90.174,349.31
634,6,69,16,318.279,288.261
634,6,69,17,223.949,434.876
634,6,69,18,51.9349,237.471
634,6,69,19,529.465,210.057
634,6,69,20,171.006,108.164
634,6,69,21,68.1273,459.262
634,6,69,22,546.557,341.331
634,6,69,23,397.37,298.28
634,6,69,24,169.588,327.446
634,6,69,25,571.962,125.615
634,6,69,26,210.599,149.369
634,6,69,27,311.01,413.386
634,6,69,28,473.39,59.6447
634,6,69,29,20.0669,346.62
634,6,69,30,303.599,197.539
634,6,69,31,340.252,376.604
634,6,69,32,189.866,362.045
634,6,69,33,492.218,490.584
634,6,69,34,102.708,121.95
634,6,69,35,295.253,453.141
634,6,69,36,519.23,223.358
634,6,69,37,32.8154,217.057
634,6,69,38,428.343,179.928
634,6,69,39,142.343,51.7474
634,6,69,40,2.29674,254.114
634,6,69,41,403.964,232.251
634,6,69,42,479.967,379.321
634,6,69,43,449.819,481.406
634,6,69,44,153.684,192.754
634,6,69,45,94.6091,113.305
634,6,69,46,368.524,427.983
634,6,69,47,41.3783,438.027
634,6,69,48,257.75,365.246
634,6,69,49,567.891,390.035
634,6,69,50,136.134,33.0157
634,6,69,51,458.437,259.336
634,6,69,52,555.275,68.8151
634,6,69,53,587.936,164.278
634,6,69,54,149.439,447.156
634,6,69,55,504.229,2.13224
634,6,69,56,112.285,101.818
634,6,69,57,186.87,19.6651
634,6,69,58,271.394,84.228
634,6,69,59,467.571,12.1262
634,6,69,60,411.08,23.4328
634,6,69,61,419.028,473.871
634,6,69,62,240.957,393.911
634,6,69,63,351.041,74.6402
634,6,69,64,288.99,280.43
634,6,69,65,70.9612,406.071
634,6,69,66,539.911,132.824
634,6,69,67,440.595,291.38
634,6,69,68,127.773,470.139
635,6,63,0,111.875,340.741
635,6,63,1,525.675,482.365
635,6,63,2,198.806,394.066
635,6,63,3,173.432,229.287
635,6,63,4,149.34,264.049
635,6,63,5,110.659,271.817
635,6,63,6,322.951,386.201
635,6,63,7,242.548,252.585
635,6,63,8,32.9641,283.27
635,6,63,9,52.8133,25.0303
635,6,63,10,384.365,20.7527
635,6,63,11,40.5353,107.328
635,6,63,12,179.153,214.085
635,6,63,13,212.467,90.2882
635,6,63,14,194.433,445.955
635,6,63,15,127.558,425.458
635,6,63,16,352.264,459.167
635,6,63,17,8.49962,511.507
635,6,63,18,133.405,199.725
635,6,63,19,27.2695,298.913
635,6,63,20,251.784,43.5641
635,6,63,21,430.059,170.937
635,6,63,22,56.9438,378.793
635,6,63,23,142.337,237.038
635,6,63,24,400.824,518.268
635,6,63,25,344.854,435.45
635,6,63,26,506.644,495.264
635,6,63,27,451.468,76.1789
635,6,63,28,424.534,109.315
635,6,63,29,287.737,485.191
635,6,63,30,336.937,422.681
635,6,63,31,479.283,414.766
635,6,63,32,535.407,405.304
635,6,63,33,553.327,365.772
635,6,63,34,240.607,202.622
635,6,63,35,368.368,281.265
635,6,63,36,69.1908,95.0439
635,6,63,37,493.625,60.29
635,6,63,38,89.6525,35.2928
635,6,63,39,265.944,366.796
635,6,63,40,511.715,305.915
635,6,63,41,438.996,176.017
635,6,63,42,558.876,348.153
635,6,63,43,98.7735,315.821
635,6,63,44,303.866,1.83156
635,6,63,45,13.6934,58.0513
635,6,63,46,163.26,467.121
635,6,63,47,393.121,246.072
635,6,63,48,472.391,127.587
635,6,63,49,222.032,149.556
635,6,63,50,327.01,503.45
635,6,63,51,284.914,150.07
635,6,63,52,229.521,13.5916
635,6,63,53,573.144,188.55
635,6,63,54,580.295,221.032
635,6,63,55,413.886,322.773
635,6,63,56,540.144,159.449
635,6,63,57,487.321,72.2002
635,6,63,58,275.236,133.718
635,6,63,59,378.062,332.179
635,6,63,60,77.9079,352.716
635,6,63,61,462.755,123.276
635,6,63,62,310.894,454.164
636,6,60,0,484.935,445.263
636,6,60,1,225.509,177.49
636,6,60,2,516.609,38.0881
636,6,60,3,432.446,218.024
636,6,60,4,303.492,399.083
636,6,60,5,369.289,229.538
636,6,60,6,323.981,340.753
636,6,60,7,131.3,478.072
636,6,60,8,86.071,209.718
636,6,60,9,397.688,137.915
636,6,60,10,291.13,163.765
636,6,60,11,177.768,240.712
636,6,60,12,527.266,427.684
636,6,60,13,504.417,348.648
636,6,60,14,198.264,11.2039
636,6,60,15,153.621,26.289
636,6,60,16,497.749,76.9879
636,6,60,17,554.968,156.572
636,6,60,18,76.8914,383.128
636,6,60,19,459.241,173.239
636,6,60,20,471.283,376.01
636,6,60,21,51.346,482.13
636,6,60,22,542.474,276.231
636,6,60,23,378.633,34.4543
636,6,60,24,98.2238,406.144
636,6,60,25,263.626,546.716
636,6,60,26,250.725,465.353
636,6,60,27,339.183,321.911
636,6,60,28,108.035,441.844
636,6,60,29,29.6786,195.655
636,6,60,30,144.031,331.024
636,6,60,31,447.199,233.536
636,6,60,32,577.456,297.717
636,6,60,33,562.362,388.783
636,6,60,34,407.225,459.767
636,6,60,35,474.542,265.851
636,6,60,36,332.699,542.626
636,6,60,37,278.368,68.4405
636,6,60,38,27.4277,311.23
636,6,60,39,253.266,529.176
636,6,60,40,95.8768,256.839
636,6,60,41,118.738,357.25
636,6,60,42,166.248,421.342
636,6,60,43,15.9754,185.903
636,6,60,44,351.361,122.453
636,6,60,45,207.472,1.10989
636,6,60,46,157.343,499.757
636,6,60,47,392.106,524.51
636,6,60,48,185.223,365.595
636,6,60,49,6.64403,140.286
636,6,60,50,357.714,97.0849
636,6,60,51,220.848,61.693
636,6,60,52,41.1007,51.6103
636,6,60,53,423.331,508.182
636,6,60,54,317.404,496.852
636,6,60,55,66.4946,277.834
636,6,60,56,240.666,291.983
636,6,60,57,440.118,86.6629
636,6,60,58,288.78,110.657
636,6,60,59,535.055,103.446
637,6,63,0,144.732,310.158
637,6,63,1,170.918,10.2118
637,6,63,2,447.931,292.903
637,6,63,3,364.861,449.813
637,6,63,4,291.567,168.755
637,6,63,5,412.722,322.863
637,6,63,6,103.756,358.016
637,6,63,7,376.561,219.801
637,6,63,8,386.11,407.929
637,6,63,9,317.417,573.277
637,6,63,10,52.5159,202.379
637,6,63,11,217.719,389.129
637,6,63,12,345.091,89.7316
637,6,63,13,352.678,465.053
637,6,63,14,268.193,31.0268
637,6,63,15,194.051,475.507
637,6,63,16,256.871,240.807
637,6,63,17,231.796,430.634
637,6,63,18,480.207,332.739
637,6,63,19,428.2,442.987
637,6,63,20,121.927,562.721
637,6,63,21,163.847,6.18655
637,6,63,22,27.6048,518.986
637,6,63,23,247.643,181.618
637,6,63,24,46.3785,286.979
637,6,63,25,209.137,414.042
637,6,63,26,507.747,128.021
637,6,63,27,436.034,381.523
637,6,63,28,287.16,65.0959
637,6,63,29,111.084,268.236
637,6,63,30,2.77258,82.0792
637,6,63,31,407.641,48.9115
637,6,63,32,335.43,161.711
637,6,63,33,222.969,494.895
637,6,63,34,305.589,119.583
637,6,63,35,199.334,532.97
637,6,63,36,387.014,182.427
637,6,63,37,69.7087,420.956
637,6,63,38,359.692,199.729
637,6,63,39,97.743,280.431
637,6,63,40,186.537,487.919
637,6,63,41,402.411,261.743
637,6,63,42,152.476,355.258
637,6,63,43,136.419,526.208
637,6,63,44,489.331,216.786
637,6,63,45,471.736,337.536
637,6,63,46,453.944,398.639
637,6,63,47,466.14,307.697
637,6,63,48,298.413,99.3934
637,6,63,49,18.9132,252.272
637,6,63,50,423.622,38.7108
637,6,63,51,513.15,472.037
637,6,63,52,35.3455,138.283
637,6,63,53,128.005,110.046
637,6,63,54,79.8686,543.001
637,6,63,55,500.365,57.4483
637,6,63,56,179.557,109.292
637,6,63,57,14.9944,551.105
637,6,63,58,272.088,229.907
637,6,63,59,240.652,508.422
637,6,63,60,325.062,20.5262
637,6,63,61,63.5255,371.803
637,6,63,62,88.7244,153.98
638,6,67,0,434.128,160.087
638,6,67,1,314.79,467.463
638,6,67,2,290.931,223.559
638,6,67,3,353.541,130.803
638,6,67,4,468.726,463.275
638,6,67,5,142.513,477.084
638,6,67,6,361.343,197.264
638,6,67,7,385.956,385.087
638,6,67,8,416.751,351.033
638,6,67,9,371.573,270.19
638,6,67,10,403.726,206.503
638,6,67,11,17.1456,452.48
638,6,67,12,71.9705,112.848
638,6,67,13,5.3971,287.512
638,6,67,14,169.057,334.347
638,6,67,15,375.409,401.009
638,6,67,16,35.5902,178.44
638,6,67,17,515.23,90.773
638,6,67,18,511.607,141.17
638,6,67,19,296.299,242.567
638,6,67,20,195.322,579.639
638,6,67,21,159.506,563.381
638,6,67,22,97.2723,49.6431
638,6,67,23,53.9109,515.695
638,6,67,24,556.776,155.065
638,6,67,25,334.93,234.391
638,6,67,26,70.5765,63.8646
638,6,67,27,539.561,415.276
638,6,67,28,497.168,77.5399
638,6,67,29,208.388,167.877
638,6,67,30,413.785,410.08
638,6,67,31,105.792,295.715
638,6,67,32,231.113,279.215
638,6,67,33,301.272,559.926
638,6,67,34,116.54,6.1552
638,6,67,35,449.144,9.88636
638,6,67,36,152.37,86.9263
638,6,67,37,225.936,388.291
638,6,67,38,256.846,430.504
638,6,67,39,269.068,429.411
638,6,67,40,33.2781,34.4343
638,6,67,41,436.329,543.541
638,6,67,42,397.279,342.518
638,6,67,43,246.647,57.1947
638,6,67,44,108.137,212.082
638,6,67,45,541.012,251.015
638,6,67,46,48.1689,305.845
638,6,67,47,24.8595,439.247
638,6,67,48,257.559,485.352
638,6,67,49,522.806,530.018
638,6,67,50,458.981,372.118
638,6,67,51,480.566,190.942
638,6,67,52,133.94,329.203
638,6,67,53,570.516,571.977
638,6,67,54,125.29,98.8418
638,6,67,55,81.7044,521.173
638,6,67,56,558.641,256.021
638,6,67,57,185.94,492.508
638,6,67,58,214.034,42.7125
638,6,67,59,338.998,364.691
638,6,67,60,492.072,547.678
638,6,67,61,578.555,135.161
638,6,67,62,281.655,25.7973
638,6,67,63,471.105,318.741
638,6,67,64,194.018,120.657
638,6,67,65,322.785,314.233
638,6,67,66,585.553,503.875
639,6,61,0,108.588,264.555
639,6,61,1,273.573,290.754
639,6,61,2,186.698,60.1692
639,6,61,3,122.332,235.938
639,6,61,4,51.0257,493.417
639,6,61,5,477.999,284.823
639,6,61,6,348.286,363.561
639,6,61,7,557.776,430.353
639,6,61,8,28.6531,165.946
639,6,61,9,296.692,24.7886
639,6,61,10,84.7052,339.546
639,6,61,11,397.968,150.717
639,6,61,12,446.827,132.239
639,6,61,13,8.98513,13.4095
639,6,61,14,15.8072,400.438
639,6,61,15,151.562,379.976
639,6,61,16,239.376,185.356
639,6,61,17,423.697,320.309
639,6,61,18,251.323,352.736
639,6,61,19,175.068,277.322
639,6,61,20,40.7638,104.251
639,6,61,21,483.9,80.7455
639,6,61,22,312.38,250.769
639,6,61,23,137.642,515.606
639,6,61,24,328.925,86.0239
639,6,61,25,459.338,338.569
639,6,61,26,414.28,30.1414
639,6,61,27,89.0196,192.839
639,6,61,28,433.262,5.34844
639,6,61,29,372.34,432.239
639,6,61,30,63.073,407.614
639,6,61,31,127.527,420.459
639,6,61,32,313.859,446.473
639,6,61,33,335.957,372.278
639,6,61,34,508.499,208.802
639,6,61,35,181.685,259.987
639,6,61,36,463.025,452.32
639,6,61,37,403.458,96.9415
639,6,61,38,592.371,387.326
639,6,61,39,228.388,75.8122
639,6,61,40,352.625,114.402
639,6,61,41,36.6373,138.535
639,6,61,42,215.612,53.6303
639,6,61,43,277.857,311.772
639,6,61,44,584.122,47.4338
639,6,61,45,164.426,175.408
639,6,61,46,525.285,126.447
639,6,61,47,293.086,218.425
639,6,61,48,258.881,463.853
639,6,61,49,532.449,480.646
639,6,61,50,100.301,227.121
639,6,61,51,544.192,241.274
639,6,61,52,215.201,323.699
639,6,61,53,497.458,392.996
639,6,61,54,517.316,34.0402
639,6,61,55,366.116,160.554
639,6,61,56,203.838,485.696
639,6,61,57,556.769,503.905
639,6,61,58,568.552,297.187
639,6,61,59,386.288,197.941
639,6,61,60,72.9539,466.472
640,6,63,0,366.813,278.29
640,6,63,1,483.278,452.571
640,6,63,2,412.466,232.928
640,6,63,3,339.769,251.186
640,6,63,4,101.648,201.081
640,6,63,5,506.004,464.797
640,6,63,6,391.101,18.6649
640,6,63,7,455.879,433.441
640,6,63,8,360.832,80.5881
640,6,63,9,440.202,138.54
640,6,63,10,197.823,544.574
640,6,63,11,474.413,319.351
640,6,63,12,427.277,108.582
640,6,63,13,522.625,55.0578
640,6,63,14,309.447,335.567
640,6,63,15,490.44,260.935
640,6,63,16,164.751,211.547
640,6,63,17,287.152,520.781
640,6,63,18,252.904,351.354
640,6,63,19,572.939,512.581
640,6,63,20,132.944,163.548
640,6,63,21,277.005,242.285
640,6,63,22,395.705,34.037
640,6,63,23,12.4158,292.236
640,6,63,24,27.5602,528.613
640,6,63,25,264.045,406.705
640,6,63,26,47.0614,0.567025
640,6,63,27,302.185,497.282
640,6,63,28,81.2657,194.639
640,6,63,29,40.5401,486.101
640,6,63,30,429.347,45.5602
640,6,63,31,28.2573,129.736
640,6,63,32,118.31,383.861
640,6,63,33,84.7675,476.771
640,6,63,34,537.18,459.943
640,6,63,35,582.378,280.34
640,6,63,36,501.998,396.867
640,6,63,37,233.83,311.501
640,6,63,38,294.035,61.2589
640,6,63,39,140.2,495.122
640,6,63,40,125.075,376.421
640,6,63,41,540.913,15.1567
640,6,63,42,217.077,118.155
640,6,63,43,351.231,93.8351
640,6,63,44,382.097,98.7462
640,6,63,45,186.507,297.587
640,6,63,46,335.499,43.0838
640,6,63,47,567.222,438.606
640,6,63,48,319.312,368.856
640,6,63,49,106.933,221.337
640,6,63,50,189.769,149.736
640,6,63,51,172.469,75.6932
640,6,63,52,3.89142,190.302
640,6,63,53,460.513,419.063
640,6,63,54,71.6101,174.984
640,6,63,55,519.761,343.156
640,6,63,56,151.325,358.054
640,6,63,57,208.669,142.32
640,6,63,58,402.35,328.577
640,6,63,59,57.3489,261.575
640,6,63,60,550.298,535.571
640,6,63,61,232.357,172.815
640,6,63,62,248.246,409.862
641,6,60,0,184.06,280.149
641,6,60,1,376.476,61.8249
641,6,60,2,363.369,257.599
641,6,60,3,56.3045,93.5201
